# Field extents   
# Reference position: (0.0000000000e+00 0.0000000000e+00 0.0000000000e+00)
# Threshold       : 5.0000000000e-01
# Time            	alpha_internal    
1.93732           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.93766           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.93805           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.93854           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.93902           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.93935           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.93967           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94              (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94036           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94062           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.9409            (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94123           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94159           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94196           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94237           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94263           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94293           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94328           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94361           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94388           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94416           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94447           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94482           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94522           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94558           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94598           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94627           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94658           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94693           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94733           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94763           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94796           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94834           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94869           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94908           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94938           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94964           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.94992           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95025           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95057           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95084           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95114           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95147           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95184           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95223           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95253           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95287           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95324           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95355           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95389           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95413           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95441           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95469           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.955             (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95534           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95561           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95592           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95629           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95671           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95698           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95728           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95762           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95796           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.9583            (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95858           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95887           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95915           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95943           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.95972           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.96              (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.96032           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.96068           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.96102           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.96139           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.96181           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.96216           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.96251           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.96285           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.96322           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.96364           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.96411           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.9644            (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.96472           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.96505           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.96543           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.96576           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.96612           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.96653           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.96693           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.96728           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.96768           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.96812           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.96845           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.96882           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.96913           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.96948           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.96983           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.97016           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.97049           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.97085           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.97127           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.97158           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.97193           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.97226           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.97258           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.9729            (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.97326           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.97353           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.97383           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.97418           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.97456           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.97488           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.97525           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.97565           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.97596           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.97621           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.9765            (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.97682           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.97717           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.97758           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.97788           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.97823           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.97867           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.97894           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.9792            (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.97947           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.97973           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.98              (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.9803            (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.98064           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.98091           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.98122           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.98157           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.98185           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.98216           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.98252           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.98281           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.98313           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.9835            (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.98387           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.98417           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.98444           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.98474           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.98508           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.98546           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.98589           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.98632           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.98668           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.98706           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.98736           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.9877            (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.98808           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.98844           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.98882           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.98925           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.98966           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.98994           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.99024           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
1.99058           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
